date_key,from_currency_code,to_currency_code,exchange_rate
20191121,AOA,USD,466.963922
20191122,AOA,USD,470.044638
20191123,AOA,USD,470.118436
20191124,AOA,USD,470.118436
20191125,AOA,USD,475.093994
20191126,AOA,USD,482.023306
20191127,AOA,USD,489.127481
20191128,AOA,USD,490.880024
20191129,AOA,USD,491.202606
20191130,AOA,USD,491.194656
20191201,AOA,USD,491.194656
20191202,AOA,USD,490.557554
20191203,AOA,USD,488.405303
20191204,AOA,USD,485.954821
20191205,AOA,USD,483.780763
20191206,AOA,USD,478.321191
20191207,AOA,USD,478.443956
20191208,AOA,USD,478.443956
20191209,AOA,USD,476.195979
20191210,AOA,USD,474.029404
20191211,AOA,USD,472.233981
20191212,AOA,USD,469.25737
20191213,AOA,USD,463.389311
20191214,AOA,USD,463.406583
20191215,AOA,USD,463.406583
20191216,AOA,USD,459.015481
20191217,AOA,USD,455.818067
20191218,AOA,USD,458.017403
20191219,AOA,USD,463.392248
20191220,AOA,USD,470.944015
20191221,AOA,USD,470.936852
20191222,AOA,USD,470.936852
20191223,AOA,USD,482.178643
20191224,AOA,USD,482.172586
20191225,AOA,USD,482.167833
20191226,AOA,USD,482.178595
20191227,AOA,USD,482.171584
20191228,AOA,USD,482.177699
20191229,AOA,USD,482.177699
20191230,AOA,USD,482.184155
20191231,AOA,USD,482.179098
20200101,AOA,USD,482.17735
20200102,AOA,USD,482.185617
20200103,AOA,USD,482.178399
20200104,AOA,USD,482.17735
20200105,AOA,USD,482.17735
20200106,AOA,USD,482.173241
20200107,AOA,USD,483.631484
20200108,AOA,USD,483.626853
20200109,AOA,USD,484.226892
20200110,AOA,USD,484.236016
20200111,AOA,USD,484.266095
20200112,AOA,USD,484.266095
20200113,AOA,USD,484.229241
20200114,AOA,USD,485.965205
20200115,AOA,USD,485.959312
20200116,AOA,USD,489.325962
20200117,AOA,USD,489.343534
20200118,AOA,USD,489.444712
20200119,AOA,USD,489.444712
20200120,AOA,USD,489.337903
20200121,AOA,USD,493.169305
20200122,AOA,USD,493.159275
20200123,AOA,USD,496.496684
20200124,AOA,USD,496.505197
20200125,AOA,USD,496.533669
20200126,AOA,USD,496.533669
20200127,AOA,USD,496.51395
20200128,AOA,USD,496.33732
20200129,AOA,USD,496.339956
20200130,AOA,USD,495.737179
20200131,AOA,USD,495.727138
20200201,AOA,USD,495.790154
20200202,AOA,USD,495.790154
20200203,AOA,USD,495.743399
20200204,AOA,USD,495.74051
20200205,AOA,USD,495.754644
20200206,AOA,USD,496.307919
20200207,AOA,USD,496.311278
20200208,AOA,USD,496.304338
20200209,AOA,USD,496.304338
20200210,AOA,USD,496.310747
20200211,AOA,USD,495.181669
20200212,AOA,USD,495.182734
20200213,AOA,USD,494.713228
20200214,AOA,USD,494.704114
20200215,AOA,USD,494.762011
20200216,AOA,USD,494.762011
20200217,AOA,USD,494.709313
20200218,AOA,USD,493.906415
20200219,AOA,USD,493.912098
20200220,AOA,USD,492.944501
20200221,AOA,USD,492.945154
20200222,AOA,USD,492.989501
20200223,AOA,USD,492.989501
20200224,AOA,USD,492.937301
20200225,AOA,USD,492.939937
20200226,AOA,USD,492.939597
20200227,AOA,USD,492.571371
20200228,AOA,USD,492.584797
20200229,AOA,USD,492.619812
20200301,AOA,USD,492.619812
20200302,AOA,USD,492.57062
20200303,AOA,USD,491.82772
20200304,AOA,USD,491.828628
20200305,AOA,USD,491.836523
20200306,AOA,USD,491.781959
20200307,AOA,USD,491.888104
20200308,AOA,USD,491.888104
20200309,AOA,USD,491.838081
20200310,AOA,USD,492.771422
20200311,AOA,USD,492.777884
20200312,AOA,USD,498.051467
20200313,AOA,USD,498.060255
20200314,AOA,USD,498.103515
20200315,AOA,USD,498.103515
20200316,AOA,USD,498.314733
20200317,AOA,USD,506.256005
20200318,AOA,USD,506.276606
20200319,AOA,USD,518.54714
20200320,AOA,USD,518.55715
20200321,AOA,USD,518.633782
20200322,AOA,USD,518.633782
20200323,AOA,USD,518.561997
20200324,AOA,USD,518.567762
20200325,AOA,USD,536.716461
20200326,AOA,USD,536.641504
20200327,AOA,USD,536.640208
20200328,AOA,USD,536.679978
20200329,AOA,USD,536.679978
20200330,AOA,USD,536.645431
20200331,AOA,USD,536.604315
20200401,AOA,USD,536.598472
20200402,AOA,USD,536.658541
20200403,AOA,USD,536.667104
20200404,AOA,USD,538.099533
20200405,AOA,USD,538.099533
20200406,AOA,USD,536.607463
20200407,AOA,USD,536.598804
20200408,AOA,USD,559.516084
20200409,AOA,USD,558.112079
20200410,AOA,USD,559.470209
20200411,AOA,USD,559.462391
20200412,AOA,USD,559.462391
20200413,AOA,USD,563.050984
20200414,AOA,USD,565.054978
20200415,AOA,USD,564.650021
20200416,AOA,USD,566.74751
20200417,AOA,USD,565.127694
20200418,AOA,USD,562.000006
20200419,AOA,USD,562.000006
20200420,AOA,USD,559.957
20200421,AOA,USD,559.737381
20200422,AOA,USD,561.860496
20200423,AOA,USD,560.464773
20200424,AOA,USD,566.208883
20200425,AOA,USD,560.000039
20200426,AOA,USD,560.000039
20200427,AOA,USD,558.003785
20200428,AOA,USD,564.886249
20200429,AOA,USD,561.078887
20200430,AOA,USD,557.293604
20200501,AOA,USD,557.254978
20200502,AOA,USD,557.271949
20200503,AOA,USD,557.271949
20200504,AOA,USD,552.690289
20200505,AOA,USD,549.71557
20200506,AOA,USD,551.844332
20200507,AOA,USD,551.89279
20200508,AOA,USD,551.883238
20200509,AOA,USD,541.505653
20200510,AOA,USD,541.505653
20200511,AOA,USD,547.680778
20200512,AOA,USD,550.191368
20200513,AOA,USD,551.38411
20200514,AOA,USD,553.136146
20200515,AOA,USD,557.305535
20200516,AOA,USD,562.74186
20200517,AOA,USD,562.74186
20200518,AOA,USD,572.95355
20200519,AOA,USD,569.759116
20200520,AOA,USD,573.584919
20200521,AOA,USD,579.362111
20200522,AOA,USD,579.372423
20200523,AOA,USD,574.425044
20200524,AOA,USD,574.425044
20200525,AOA,USD,579.375937
20200526,AOA,USD,580.570549
20200527,AOA,USD,589.499137
20200528,AOA,USD,580.279551
20200529,AOA,USD,581.675316
20200530,AOA,USD,581.923939
20200531,AOA,USD,581.923939
20200601,AOA,USD,579.938366
20200602,AOA,USD,575.69244
20200603,AOA,USD,576.920426
20200604,AOA,USD,572.132114
20200605,AOA,USD,585.888815
20200606,AOA,USD,585.279782
20200607,AOA,USD,585.279782
20200608,AOA,USD,588.306937
20200609,AOA,USD,595.587627
20200610,AOA,USD,592.304617
20200611,AOA,USD,600.244278
20200612,AOA,USD,596.076276
20200613,AOA,USD,595.069191
20200614,AOA,USD,595.069191
20200615,AOA,USD,598.360312
20200616,AOA,USD,597.76151
20200617,AOA,USD,598.46594
20200618,AOA,USD,596.610887
20200619,AOA,USD,601.654716
20200620,AOA,USD,601.325007
20200621,AOA,USD,601.325007
20200622,AOA,USD,605.931258
20200623,AOA,USD,603.755888
20200624,AOA,USD,580.090479
20200625,AOA,USD,582.573026
20200626,AOA,USD,578.688724
20200627,AOA,USD,580.044175
20200628,AOA,USD,580.044175
20200629,AOA,USD,578.600699
20200630,AOA,USD,578.851388
20200701,AOA,USD,584.309412
20200702,AOA,USD,584.23896
20200703,AOA,USD,584.133144
20200704,AOA,USD,571.414025
20200705,AOA,USD,571.414025
20200706,AOA,USD,576.123681
20200707,AOA,USD,575.312809
20200708,AOA,USD,573.256136
20200709,AOA,USD,572.100409
20200710,AOA,USD,573.186599
20200711,AOA,USD,568.210022
20200712,AOA,USD,568.210022
20200713,AOA,USD,573.203161
20200714,AOA,USD,578.727102
20200715,AOA,USD,577.942586
20200716,AOA,USD,566.956899
20200717,AOA,USD,570.467725
20200718,AOA,USD,565.750734
20200719,AOA,USD,565.750734
20200720,AOA,USD,564.094784
20200721,AOA,USD,556.078828
20200722,AOA,USD,552.630388
20200723,AOA,USD,552.95712
20200724,AOA,USD,561.72457
20200725,AOA,USD,556.760179
20200726,AOA,USD,556.760179
20200727,AOA,USD,560.542717
20200728,AOA,USD,555.690421
20200729,AOA,USD,557.849016
20200730,AOA,USD,552.857619
20200731,AOA,USD,559.913851
20200801,AOA,USD,577.762029
20200802,AOA,USD,577.762029
20200803,AOA,USD,583.029864
20200804,AOA,USD,583.225936
20200805,AOA,USD,580.317565
20200806,AOA,USD,584.264841
20200807,AOA,USD,582.590922
20200808,AOA,USD,583.341868
20200809,AOA,USD,583.341868
20200810,AOA,USD,581.96279
20200811,AOA,USD,595.24039
20200812,AOA,USD,590.266845
20200813,AOA,USD,588.956381
20200814,AOA,USD,588.900443
20200815,AOA,USD,571.430192
20200816,AOA,USD,571.430192
20200817,AOA,USD,578.68975
20200818,AOA,USD,579.285803
20200819,AOA,USD,577.063159
20200820,AOA,USD,576.083744
20200821,AOA,USD,583.462945
20200822,AOA,USD,584.05344
20200823,AOA,USD,584.05344
20200824,AOA,USD,588.956511
20200825,AOA,USD,593.58163
20200826,AOA,USD,593.909539
20200827,AOA,USD,594.836841
20200828,AOA,USD,596.640236
20200829,AOA,USD,595.707805
20200830,AOA,USD,595.707805
20200831,AOA,USD,600.653654
20200901,AOA,USD,604.73431
20200902,AOA,USD,611.672837
20200903,AOA,USD,614.710788
20200904,AOA,USD,621.789209
20200905,AOA,USD,613.557311
20200906,AOA,USD,613.557311
20200907,AOA,USD,621.222198
20200908,AOA,USD,618.83434
20200909,AOA,USD,625.722045
20200910,AOA,USD,627.245097
20200911,AOA,USD,626.90012
20200912,AOA,USD,617.336986
20200913,AOA,USD,617.336986
20200914,AOA,USD,622.944263
20200915,AOA,USD,627.139586
20200916,AOA,USD,625.846178
20200917,AOA,USD,618.843719
20200918,AOA,USD,618.325711
20200919,AOA,USD,618.391899
20200920,AOA,USD,618.391899
20200921,AOA,USD,618.652247
20200922,AOA,USD,617.689678
20200923,AOA,USD,621.004107
20200924,AOA,USD,622.888001
20200925,AOA,USD,626.753498
20200926,AOA,USD,621.857343
20200927,AOA,USD,621.857343
20200928,AOA,USD,618.263534
20200929,AOA,USD,623.491155
20200930,AOA,USD,625.829055
20201001,AOA,USD,630.441512
20201002,AOA,USD,630.160945
20201003,AOA,USD,627.704582
20201004,AOA,USD,627.704582
20201005,AOA,USD,630.659691
20201006,AOA,USD,632.930912
20201007,AOA,USD,639.960289
20201008,AOA,USD,643.038705
20201009,AOA,USD,645.643519
20201010,AOA,USD,639.356114
20201011,AOA,USD,639.356114
20201012,AOA,USD,643.684587
20201013,AOA,USD,643.218733
20201014,AOA,USD,642.727224
20201015,AOA,USD,646.30167
20201016,AOA,USD,647.162074
20201017,AOA,USD,644.768352
20201018,AOA,USD,644.768352
20201019,AOA,USD,650.423504
20201020,AOA,USD,651.247289
20201021,AOA,USD,654.062025
20201022,AOA,USD,656.959891
20201023,AOA,USD,651.958133
20201024,AOA,USD,653.23869
20201025,AOA,USD,653.23869
20201026,AOA,USD,658.277569
20201027,AOA,USD,659.828959
20201028,AOA,USD,664.176227
20201029,AOA,USD,662.907046
20201030,AOA,USD,667.033963
20201031,AOA,USD,661.84143
20201101,AOA,USD,661.84143
20201102,AOA,USD,665.496459
20201103,AOA,USD,659.951571
20201104,AOA,USD,660.97564
20201105,AOA,USD,665.060977
20201106,AOA,USD,665.017833
20201107,AOA,USD,660.09688
20201108,AOA,USD,660.09688
20201109,AOA,USD,665.150433
20201110,AOA,USD,666.397307
20201111,AOA,USD,666.362749
20201112,AOA,USD,665.839525
20201113,AOA,USD,660.146
20201114,AOA,USD,660.94671
20201115,AOA,USD,660.94671
20201116,AOA,USD,667.581801
20201117,AOA,USD,665.943822
20201118,AOA,USD,664.526267
20201119,AOA,USD,654.579183
20201120,AOA,USD,655.475619
20201121,AOA,USD,649.362355
20201122,AOA,USD,649.362355
20201123,AOA,USD,654.338623
20201124,AOA,USD,652.986105
20201125,AOA,USD,650.927314
20201126,AOA,USD,651.205039
20201127,AOA,USD,651.144191
20201128,AOA,USD,646.348096
20201129,AOA,USD,646.348096
20201130,AOA,USD,654.760224
20201201,AOA,USD,654.751332
20201202,AOA,USD,654.740185
20201203,AOA,USD,656.717086
20201204,AOA,USD,653.382141
20201205,AOA,USD,648.538664
20201206,AOA,USD,648.538664
20201207,AOA,USD,655.153172
20201208,AOA,USD,653.539348
20201209,AOA,USD,653.547818
20201210,AOA,USD,659.440946
20201211,AOA,USD,655.391155
20201212,AOA,USD,652.317678
20201213,AOA,USD,652.317678
20201214,AOA,USD,648.48542
20201215,AOA,USD,654.180153
20201216,AOA,USD,655.827154
20201217,AOA,USD,654.173049
20201218,AOA,USD,655.160856
20201219,AOA,USD,650.25134
20201220,AOA,USD,650.25134
20201221,AOA,USD,655.233507
20201222,AOA,USD,655.191542
20201223,AOA,USD,655.684924
20201224,AOA,USD,655.014309
20201225,AOA,USD,654.450885
20201226,AOA,USD,650.237639
20201227,AOA,USD,650.237639
20201228,AOA,USD,655.064107
20201229,AOA,USD,655.165368
20201230,AOA,USD,654.867544
20201231,AOA,USD,654.907402
20190101,ARS,USD,37.400282
20190102,ARS,USD,37.85268
20190103,ARS,USD,37.585511
20190104,ARS,USD,37.374518
20190105,ARS,USD,37.34217
20190106,ARS,USD,37.345046
20190107,ARS,USD,37.357221
20190108,ARS,USD,37.389871
20190109,ARS,USD,37.43212
20190110,ARS,USD,37.121804
20190111,ARS,USD,37.02324
20190112,ARS,USD,36.864851
20190113,ARS,USD,36.902851
20190114,ARS,USD,37.033764
20190115,ARS,USD,37.273905
20190116,ARS,USD,37.407212
20190117,ARS,USD,37.73807
20190118,ARS,USD,37.630893
20190119,ARS,USD,37.569927
20190120,ARS,USD,37.57648
20190121,ARS,USD,37.807593
20190122,ARS,USD,37.481065
20190123,ARS,USD,37.587456
20190124,ARS,USD,37.511027
20190125,ARS,USD,37.128628
20190126,ARS,USD,37.040319
20190127,ARS,USD,37.013875
20190128,ARS,USD,37.056233
20190129,ARS,USD,37.300718
20190130,ARS,USD,37.63506
20190131,ARS,USD,37.146226
20190201,ARS,USD,37.243118
20190202,ARS,USD,37.160003
20190203,ARS,USD,37.156786
20190204,ARS,USD,37.129887
20190205,ARS,USD,37.201237
20190206,ARS,USD,37.56097
20190207,ARS,USD,37.883839
20190208,ARS,USD,37.836192
20190209,ARS,USD,37.834004
20190210,ARS,USD,37.83285
20190211,ARS,USD,38.17023
20190212,ARS,USD,37.892403
20190213,ARS,USD,38.16299
20190214,ARS,USD,38.343276
20190215,ARS,USD,38.463865
20190216,ARS,USD,38.59177
20190217,ARS,USD,38.581838
20190218,ARS,USD,38.699325
20190219,ARS,USD,39.233653
20190220,ARS,USD,40.07999
20190221,ARS,USD,39.586073
20190222,ARS,USD,39.147952
20190223,ARS,USD,39.211684
20190224,ARS,USD,39.216182
20190225,ARS,USD,38.925948
20190226,ARS,USD,38.906971
20190227,ARS,USD,38.765132
20190228,ARS,USD,39.087849
20190301,ARS,USD,39.656486
20190302,ARS,USD,39.788668
20190303,ARS,USD,39.801726
20190304,ARS,USD,39.827142
20190305,ARS,USD,39.827975
20190306,ARS,USD,40.541857
20190307,ARS,USD,41.553173
20190308,ARS,USD,41.426084
20190309,ARS,USD,41.182142
20190310,ARS,USD,41.184971
20190311,ARS,USD,40.930511
20190312,ARS,USD,41.447949
20190313,ARS,USD,41.685578
20190314,ARS,USD,40.889831
20190315,ARS,USD,39.830495
20190316,ARS,USD,39.986597
20190317,ARS,USD,39.986281
20190318,ARS,USD,39.796363
20190319,ARS,USD,40.345473
20190320,ARS,USD,40.925642
20190321,ARS,USD,40.839977
20190322,ARS,USD,41.997309
20190323,ARS,USD,41.774506
20190324,ARS,USD,41.774588
20190325,ARS,USD,41.686691
20190326,ARS,USD,42.44857
20190327,ARS,USD,43.87624
20190328,ARS,USD,43.557651
20190329,ARS,USD,43.405702
20190330,ARS,USD,43.285958
20190331,ARS,USD,43.286272
20190401,ARS,USD,42.818883
20190402,ARS,USD,42.726015
20190403,ARS,USD,42.718693
20190404,ARS,USD,43.168804
20190405,ARS,USD,43.693461
20190406,ARS,USD,43.887493
20190407,ARS,USD,43.901275
20190408,ARS,USD,43.720821
20190409,ARS,USD,43.846924
20190410,ARS,USD,43.120322
20190411,ARS,USD,42.968284
20190412,ARS,USD,42.125768
20190413,ARS,USD,42.145251
20190414,ARS,USD,42.145639
20190415,ARS,USD,41.55136
20190416,ARS,USD,42.357951
20190417,ARS,USD,41.697897
20190418,ARS,USD,41.837323
20190419,ARS,USD,41.780697
20190420,ARS,USD,41.792611
20190421,ARS,USD,41.790008
20190422,ARS,USD,42.298333
20190423,ARS,USD,42.55583
20190424,ARS,USD,43.93014
20190425,ARS,USD,45.427145
20190426,ARS,USD,44.986601
20190427,ARS,USD,45.809626
20190428,ARS,USD,45.810166
20190429,ARS,USD,44.624356
20190430,ARS,USD,44.193067
20190501,ARS,USD,44.208489
20190502,ARS,USD,44.917764
20190503,ARS,USD,44.245314
20190504,ARS,USD,44.46414
20190505,ARS,USD,44.484972
20190506,ARS,USD,44.732722
20190507,ARS,USD,44.837401
20190508,ARS,USD,45.046851
20190509,ARS,USD,45.679172
20190510,ARS,USD,45.00913
20190511,ARS,USD,44.725952
20190512,ARS,USD,44.718619
20190513,ARS,USD,45.323391
20190514,ARS,USD,45.047331
20190515,ARS,USD,45.041213
20190516,ARS,USD,44.865408
20190517,ARS,USD,44.954102
20190518,ARS,USD,44.945127
20190519,ARS,USD,44.946215
20190520,ARS,USD,45.385892
20190521,ARS,USD,44.795267
20190522,ARS,USD,44.719328
20190523,ARS,USD,45.071335
20190524,ARS,USD,44.966713
20190525,ARS,USD,44.822146
20190526,ARS,USD,44.829535
20190527,ARS,USD,44.876484
20190528,ARS,USD,44.7554
20190529,ARS,USD,44.384897
20190530,ARS,USD,44.308844
20190531,ARS,USD,44.976203
20190601,ARS,USD,44.69491
20190602,ARS,USD,44.682134
20190603,ARS,USD,44.940004
20190604,ARS,USD,44.708764
20190605,ARS,USD,44.865279
20190606,ARS,USD,45.01982
20190607,ARS,USD,44.877308
20190608,ARS,USD,44.839652
20190609,ARS,USD,44.844227
20190610,ARS,USD,44.937115
20190611,ARS,USD,44.723488
20190612,ARS,USD,43.728643
20190613,ARS,USD,43.608443
20190614,ARS,USD,43.821791
20190615,ARS,USD,43.914683
20190616,ARS,USD,43.912554
20190617,ARS,USD,43.994429
20190618,ARS,USD,43.620872
20190619,ARS,USD,43.40136
20190620,ARS,USD,43.332221
20190621,ARS,USD,42.882066
20190622,ARS,USD,42.736757
20190623,ARS,USD,42.737918
20190624,ARS,USD,42.471072
20190625,ARS,USD,42.30718
20190626,ARS,USD,42.7331
20190627,ARS,USD,42.979704
20190628,ARS,USD,42.413956
20190629,ARS,USD,42.475826
20190630,ARS,USD,42.476301
20190701,ARS,USD,42.218025
20190702,ARS,USD,42.571215
20190703,ARS,USD,42.209365
20190704,ARS,USD,41.659147
20190705,ARS,USD,41.88249
20190706,ARS,USD,41.794456
20190707,ARS,USD,41.804997
20190708,ARS,USD,41.802398
20190709,ARS,USD,41.80763
20190710,ARS,USD,42.068765
20190711,ARS,USD,41.753282
20190712,ARS,USD,41.745579
20190713,ARS,USD,41.580774
20190714,ARS,USD,41.590986
20190715,ARS,USD,41.919481
20190716,ARS,USD,42.678613
20190717,ARS,USD,42.531068
20190718,ARS,USD,42.371869
20190719,ARS,USD,42.462788
20190720,ARS,USD,42.285969
20190721,ARS,USD,42.28089
20190722,ARS,USD,42.452862
20190723,ARS,USD,42.652148
20190724,ARS,USD,42.886893
20190725,ARS,USD,43.217925
20190726,ARS,USD,43.207786
20190727,ARS,USD,43.25585
20190728,ARS,USD,43.273968
20190729,ARS,USD,43.843763
20190730,ARS,USD,43.874253
20190731,ARS,USD,43.87547
20190801,ARS,USD,44.337086
20190802,ARS,USD,44.774752
20190803,ARS,USD,44.578688
20190804,ARS,USD,44.588404
20190805,ARS,USD,45.391612
20190806,ARS,USD,45.400448
20190807,ARS,USD,45.709446
20190808,ARS,USD,45.361596
20190809,ARS,USD,45.449222
20190810,ARS,USD,45.275203
20190811,ARS,USD,45.244792
20190812,ARS,USD,45.205963
20190813,ARS,USD,54.280312
20190814,ARS,USD,59.292496
20190815,ARS,USD,58.100574
20190816,ARS,USD,56.229546
20190817,ARS,USD,54.82723
20190818,ARS,USD,54.835495
20190819,ARS,USD,54.837228
20190820,ARS,USD,54.72598
20190821,ARS,USD,55.02845
20190822,ARS,USD,55.018089
20190823,ARS,USD,55.266886
20190824,ARS,USD,55.137399
20190825,ARS,USD,55.167042
20190826,ARS,USD,55.397783
20190827,ARS,USD,55.760011
20190828,ARS,USD,57.487897
20190829,ARS,USD,58.13176
20190830,ARS,USD,59.215609
20190831,ARS,USD,59.499559
20190901,ARS,USD,59.498904
20190902,ARS,USD,58.002724
20190903,ARS,USD,55.746102
20190904,ARS,USD,56.004904
20190905,ARS,USD,56.063613
20190906,ARS,USD,55.84709
20190907,ARS,USD,55.80158
20190908,ARS,USD,55.811695
20190909,ARS,USD,55.99027
20190910,ARS,USD,56.087097
20190911,ARS,USD,56.077743
20190912,ARS,USD,56.186483
20190913,ARS,USD,56.09797
20190914,ARS,USD,56.082505
20190915,ARS,USD,56.058418
20190916,ARS,USD,56.285816
20190917,ARS,USD,56.505183
20190918,ARS,USD,56.504821
20190919,ARS,USD,56.636641
20190920,ARS,USD,56.594873
20190921,ARS,USD,56.64252
20190922,ARS,USD,56.663732
20190923,ARS,USD,56.856723
20190924,ARS,USD,56.925388
20190925,ARS,USD,57.00119
20190926,ARS,USD,57.17029
20190927,ARS,USD,57.34155
20190928,ARS,USD,57.3755
20190929,ARS,USD,57.32474
20190930,ARS,USD,57.570848
20191001,ARS,USD,57.694603
20191002,ARS,USD,57.920478
20191003,ARS,USD,57.790168
20191004,ARS,USD,57.664838
20191005,ARS,USD,57.538496
20191006,ARS,USD,57.539496
20191007,ARS,USD,57.888678
20191008,ARS,USD,57.831573
20191009,ARS,USD,57.968056
20191010,ARS,USD,57.901078
20191011,ARS,USD,57.986385
20191012,ARS,USD,58.036475
20191013,ARS,USD,58.02617
20191014,ARS,USD,58.017364
20191015,ARS,USD,58.229861
20191016,ARS,USD,58.34811
20191017,ARS,USD,58.295565
20191018,ARS,USD,58.343001
20191019,ARS,USD,58.190196
20191020,ARS,USD,58.195368
20191021,ARS,USD,58.460448
20191022,ARS,USD,58.647068
20191023,ARS,USD,58.84441
20191024,ARS,USD,59.321448
20191025,ARS,USD,59.99526
20191026,ARS,USD,59.896026
20191027,ARS,USD,59.920121
20191028,ARS,USD,59.178939
20191029,ARS,USD,59.359714
20191030,ARS,USD,59.646765
20191031,ARS,USD,59.778465
20191101,ARS,USD,59.678831
20191102,ARS,USD,59.522001
20191103,ARS,USD,59.520672
20191104,ARS,USD,59.710359
20191105,ARS,USD,59.652698
20191106,ARS,USD,59.662125
20191107,ARS,USD,59.605336
20191108,ARS,USD,59.506034
20191109,ARS,USD,59.489549
20191110,ARS,USD,59.497313
20191111,ARS,USD,59.603314
20191112,ARS,USD,59.700273
20191113,ARS,USD,59.677227
20191114,ARS,USD,59.711793
20191115,ARS,USD,59.679258
20191116,ARS,USD,59.48679
20191117,ARS,USD,59.48889
20191118,ARS,USD,59.479126
20191119,ARS,USD,59.692738
20191120,ARS,USD,59.718152
20191121,ARS,USD,59.74223
20191122,ARS,USD,59.777391
20191123,ARS,USD,59.781435
20191124,ARS,USD,59.782213
20191125,ARS,USD,59.719702
20191126,ARS,USD,59.684849
20191127,ARS,USD,59.911162
20191128,ARS,USD,59.887678
20191129,ARS,USD,59.909671
20191130,ARS,USD,59.921994
20191201,ARS,USD,59.9144
20191202,ARS,USD,59.911396
20191203,ARS,USD,59.905447
20191204,ARS,USD,59.896579
20191205,ARS,USD,59.97652
20191206,ARS,USD,59.946753
20191207,ARS,USD,59.769223
20191208,ARS,USD,59.767446
20191209,ARS,USD,59.949532
20191210,ARS,USD,59.900861
20191211,ARS,USD,59.824877
20191212,ARS,USD,59.824576
20191213,ARS,USD,59.813093
20191214,ARS,USD,59.645802
20191215,ARS,USD,59.636533
20191216,ARS,USD,59.814612
20191217,ARS,USD,59.816051
20191218,ARS,USD,59.797891
20191219,ARS,USD,59.810091
20191220,ARS,USD,59.817929
20191221,ARS,USD,59.632667
20191222,ARS,USD,59.632761
20191223,ARS,USD,59.850692
20191224,ARS,USD,59.786833
20191225,ARS,USD,59.691448
20191226,ARS,USD,59.964313
20191227,ARS,USD,59.907251
20191228,ARS,USD,59.814941
20191229,ARS,USD,59.817512
20191230,ARS,USD,59.836401
20191231,ARS,USD,59.875522
20200101,ARS,USD,59.842375
20200102,ARS,USD,59.81263
20200103,ARS,USD,59.825602
20200104,ARS,USD,59.740798
20200105,ARS,USD,59.73407
20200106,ARS,USD,59.749573
20200107,ARS,USD,59.814703
20200108,ARS,USD,59.816069
20200109,ARS,USD,59.814167
20200110,ARS,USD,59.81216
20200111,ARS,USD,59.630996
20200112,ARS,USD,59.631336
20200113,ARS,USD,59.917786
20200114,ARS,USD,60.065208
20200115,ARS,USD,59.880895
20200116,ARS,USD,59.998483
20200117,ARS,USD,60.003612
20200118,ARS,USD,60.003455
20200119,ARS,USD,60.001405
20200120,ARS,USD,59.996909
20200121,ARS,USD,60.056244
20200122,ARS,USD,60.106776
20200123,ARS,USD,60.086911
20200124,ARS,USD,60.099645
20200125,ARS,USD,60.004542
20200126,ARS,USD,60.009255
20200127,ARS,USD,60.152759
20200128,ARS,USD,60.182338
20200129,ARS,USD,60.230627
20200130,ARS,USD,60.243838
20200131,ARS,USD,60.333185
20200201,ARS,USD,60.229328
20200202,ARS,USD,60.269982
20200203,ARS,USD,60.445136
20200204,ARS,USD,60.56531
20200205,ARS,USD,60.58747
20200206,ARS,USD,60.684549
20200207,ARS,USD,60.776586
20200208,ARS,USD,60.704316
20200209,ARS,USD,60.7
20200210,ARS,USD,60.978324
20200211,ARS,USD,61.109825
20200212,ARS,USD,61.227275
20200213,ARS,USD,61.38196
20200214,ARS,USD,61.452271
20200215,ARS,USD,61.37505
20200216,ARS,USD,61.380512
20200217,ARS,USD,61.544772
20200218,ARS,USD,61.663862
20200219,ARS,USD,61.726297
20200220,ARS,USD,61.784221
20200221,ARS,USD,61.84005
20200222,ARS,USD,61.650621
20200223,ARS,USD,61.650612
20200224,ARS,USD,61.749271
20200225,ARS,USD,61.744621
20200226,ARS,USD,62.089269
20200227,ARS,USD,62.127607
20200228,ARS,USD,62.200654
20200229,ARS,USD,62.121726
20200301,ARS,USD,62.126282
20200302,ARS,USD,62.243679
20200303,ARS,USD,62.212101
20200304,ARS,USD,62.354252
20200305,ARS,USD,62.415779
20200306,ARS,USD,62.480067
20200307,ARS,USD,62.291363
20200308,ARS,USD,62.298649
20200309,ARS,USD,62.515692
20200310,ARS,USD,62.576704
20200311,ARS,USD,62.667703
20200312,ARS,USD,62.818396
20200313,ARS,USD,62.812231
20200314,ARS,USD,62.881113
20200315,ARS,USD,62.891624
20200316,ARS,USD,63.017948
20200317,ARS,USD,63.152828
20200318,ARS,USD,63.318848
20200319,ARS,USD,63.532125
20200320,ARS,USD,63.765256
20200321,ARS,USD,63.745832
20200322,ARS,USD,63.769748
20200323,ARS,USD,63.686876
20200324,ARS,USD,63.754217
20200325,ARS,USD,64.052383
20200326,ARS,USD,64.247384
20200327,ARS,USD,64.308792
20200328,ARS,USD,64.31892
20200329,ARS,USD,64.317083
20200330,ARS,USD,64.471779
20200331,ARS,USD,64.395327
20200401,ARS,USD,64.532772
20200402,ARS,USD,64.704569
20200403,ARS,USD,64.896634
20200404,ARS,USD,64.914433
20200405,ARS,USD,64.897688
20200406,ARS,USD,64.981392
20200407,ARS,USD,65.066592
20200408,ARS,USD,65.159674
20200409,ARS,USD,65.050099
20200410,ARS,USD,64.544934
